date,state,fips,cases
5/5/20,Nebraska,31,6442
5/5/20,Nevada,32,5665
5/5/20,New Hampshire,33,2636
5/5/20,New Jersey,34,130593
5/5/20,New Mexico,35,4137
5/5/20,New York,36,326659
5/5/20,North Carolina,37,12283
5/5/20,North Dakota,38,1266
5/5/20,Northern Mariana Islands,69,14
5/5/20,Ohio,39,20969
5/5/20,Oklahoma,40,4127
5/5/20,Oregon,41,2839
5/5/20,Pennsylvania,42,53967
5/5/20,Puerto Rico,72,1924
5/5/20,Rhode Island,44,9933
5/5/20,South Carolina,45,6841
5/5/20,South Dakota,46,2720
5/5/20,Tennessee,47,13555
5/5/20,Texas,48,34286
5/5/20,Utah,49,5449
5/5/20,Vermont,50,907
5/5/20,Virgin Islands,78,66
5/5/20,Virginia,51,20256
5/5/20,Washington,53,16234
5/5/20,West Virginia,54,1242
5/5/20,Wisconsin,55,8566
5/5/20,Wyoming,56,604
5/6/20,Alabama,1,8691
5/6/20,Alaska,2,370
5/6/20,Arizona,4,9707
5/6/20,Arkansas,5,3611
5/6/20,California,6,60787
5/6/20,Colorado,8,17720
5/6/20,Connecticut,9,30995
5/6/20,Delaware,10,5778
5/6/20,District of Columbia,11,5461
5/6/20,Florida,12,37994
5/6/20,Georgia,13,29724
5/6/20,Guam,66,1118
5/6/20,Hawaii,15,616
5/6/20,Idaho,16,2158
5/6/20,Illinois,17,68164
5/6/20,Indiana,18,22286
5/6/20,Iowa,19,10404
5/6/20,Kansas,20,5893
5/6/20,Kentucky,21,5946
5/6/20,Louisiana,22,30472
5/6/20,Maine,23,1254
5/6/20,Maryland,24,28263
5/6/20,Massachusetts,25,72025
5/6/20,Michigan,26,45079
5/6/20,Minnesota,27,8579
5/6/20,Mississippi,28,8424
5/6/20,Missouri,29,9164
5/6/20,Montana,30,456
5/6/20,Nebraska,31,6771
5/6/20,Nevada,32,5744
5/6/20,New Hampshire,33,2741
5/6/20,New Jersey,34,131890
5/6/20,New Mexico,35,4290
5/6/20,New York,36,329405
5/6/20,North Carolina,37,12783
5/6/20,North Dakota,38,1323
5/6/20,Northern Mariana Islands,69,15
5/6/20,Ohio,39,21576
5/6/20,Oklahoma,40,4201
5/6/20,Oregon,41,2916
5/6/20,Pennsylvania,42,54989
5/6/20,Puerto Rico,72,1968
5/6/20,Rhode Island,44,10205
5/6/20,South Carolina,45,6936
5/6/20,South Dakota,46,2779
5/6/20,Tennessee,47,13737
5/6/20,Texas,48,35441
5/6/20,Utah,49,5605
5/6/20,Vermont,50,908
5/6/20,Virgin Islands,78,66
5/6/20,Virginia,51,20256
5/6/20,Washington,53,16873
5/6/20,West Virginia,54,1276
5/6/20,Wisconsin,55,8901
5/6/20,Wyoming,56,631
5/7/20,Alabama,1,9046
5/7/20,Alaska,2,373
5/7/20,Arizona,4,9945
5/7/20,Arkansas,5,3694
5/7/20,California,6,62481
5/7/20,Colorado,8,18264
5/7/20,Connecticut,9,31784
5/7/20,Delaware,10,5939
5/7/20,District of Columbia,11,5654
5/7/20,Florida,12,38820
5/7/20,Georgia,13,30524
5/7/20,Guam,66,1118
5/7/20,Hawaii,15,619
5/7/20,Idaho,16,2178
5/7/20,Illinois,17,70802
5/7/20,Indiana,18,22942
5/7/20,Iowa,19,11059
5/7/20,Kansas,20,6240
5/7/20,Kentucky,21,6173
5/7/20,Louisiana,22,30725
5/7/20,Maine,23,1330
5/7/20,Maryland,24,29476
5/7/20,Massachusetts,25,73721
5/7/20,Michigan,26,45643
5/7/20,Minnesota,27,9364
5/7/20,Mississippi,28,8686
5/7/20,Missouri,29,9409
5/7/20,Montana,30,456
5/7/20,Nebraska,31,7190
5/7/20,Nevada,32,5858
5/7/20,New Hampshire,33,2843
5/7/20,New Jersey,34,133635
5/7/20,New Mexico,35,4492
5/7/20,New York,36,332931
5/7/20,North Carolina,37,13431
5/7/20,North Dakota,38,1371
5/7/20,Northern Mariana Islands,69,15
5/7/20,Ohio,39,22131
5/7/20,Oklahoma,40,4330
5/7/20,Oregon,41,2989
5/7/20,Pennsylvania,42,56149
5/7/20,Puerto Rico,72,2031
5/7/20,Rhode Island,44,10530
5/7/20,South Carolina,45,7142
5/7/20,South Dakota,46,2905
5/7/20,Tennessee,47,14108
5/7/20,Texas,48,36682
5/7/20,Utah,49,5724
5/7/20,Vermont,50,916
5/7/20,Virgin Islands,78,66
5/7/20,Virginia,51,21570
5/7/20,Washington,53,17187
5/7/20,West Virginia,54,1297
5/7/20,Wisconsin,55,9215
5/7/20,Wyoming,56,635
5/8/20,Alabama,1,9385
5/8/20,Alaska,2,376
5/8/20,Arizona,4,10526
5/8/20,Arkansas,5,3747
5/8/20,California,6,64616
5/8/20,Colorado,8,18719
5/8/20,Connecticut,9,32411
5/8/20,Delaware,10,6111
5/8/20,District of Columbia,11,5899
5/8/20,Florida,12,39191
5/8/20,Georgia,13,31089
5/8/20,Guam,66,1120
5/8/20,Hawaii,15,619
5/8/20,Idaho,16,2205
5/8/20,Illinois,17,73688
5/8/20,Indiana,18,23620
5/8/20,Iowa,19,11457
5/8/20,Kansas,20,6751
5/8/20,Kentucky,21,6298
5/8/20,Louisiana,22,30928
5/8/20,Maine,23,1374
5/8/20,Maryland,24,30592
5/8/20,Massachusetts,25,75333
5/8/20,Michigan,26,46319
5/8/20,Minnesota,27,10087
5/8/20,Mississippi,28,9090
5/8/20,Missouri,29,9573
5/8/20,Montana,30,458
5/8/20,Nebraska,31,7830
5/8/20,Nevada,32,5942
5/8/20,New Hampshire,33,2947
5/8/20,New Jersey,34,135454
5/8/20,New Mexico,35,4673
5/8/20,New York,36,335804
5/8/20,North Carolina,37,13879
5/8/20,North Dakota,38,1425
5/8/20,Northern Mariana Islands,69,15
5/8/20,Ohio,39,23018
5/8/20,Oklahoma,40,4424
5/8/20,Oregon,41,3068
5/8/20,Pennsylvania,42,57501
5/8/20,Puerto Rico,72,2156
5/8/20,Rhode Island,44,10779
5/8/20,South Carolina,45,7367
5/8/20,South Dakota,46,3144
5/8/20,Tennessee,47,14276
5/8/20,Texas,48,37943
5/8/20,Utah,49,5919
5/8/20,Vermont,50,919
5/8/20,Virgin Islands,78,68
5/8/20,Virginia,51,22342
5/8/20,Washington,53,17477
5/8/20,West Virginia,54,1323
5/8/20,Wisconsin,55,9590
5/8/20,Wyoming,56,644
5/9/20,Alabama,1,9668
5/9/20,Alaska,2,377
5/9/20,Arizona,4,10960
5/9/20,Arkansas,5,3747
5/9/20,California,6,66824
5/9/20,Colorado,8,19267
5/9/20,Connecticut,9,32984
5/9/20,Delaware,10,6277
5/9/20,District of Columbia,11,6102
5/9/20,Florida,12,39993
5/9/20,Georgia,13,31481
5/9/20,Guam,66,1120
5/9/20,Hawaii,15,620
5/9/20,Idaho,16,2230
5/9/20,Illinois,17,76008
5/9/20,Indiana,18,24239
5/9/20,Iowa,19,11671
5/9/20,Kansas,20,6923
5/9/20,Kentucky,21,6469
5/9/20,Louisiana,22,31490
5/9/20,Maine,23,1408
5/9/20,Maryland,24,31638
5/9/20,Massachusetts,25,76743
5/9/20,Michigan,26,46735
5/9/20,Minnesota,27,10789
5/9/20,Mississippi,28,9378
5/9/20,Missouri,29,9737
5/9/20,Montana,30,458
5/9/20,Nebraska,31,8233
5/9/20,Nevada,32,6046
5/9/20,New Hampshire,33,3011
5/9/20,New Jersey,34,137085
5/9/20,New Mexico,35,4778
5/9/20,New York,36,338519
5/9/20,North Carolina,37,14387
5/9/20,North Dakota,38,1464
5/9/20,Northern Mariana Islands,69,16
5/9/20,Ohio,39,23697
5/9/20,Oklahoma,40,4490
5/9/20,Oregon,41,3160
5/9/20,Pennsylvania,42,58661
5/9/20,Puerto Rico,72,2173
5/9/20,Rhode Island,44,10989
5/9/20,South Carolina,45,7531
5/9/20,South Dakota,46,3393
5/9/20,Tennessee,47,14675
5/9/20,Texas,48,38849
5/9/20,Utah,49,6103
5/9/20,Vermont,50,921
5/9/20,Virgin Islands,78,69
5/9/20,Virginia,51,23196
5/9/20,Washington,53,17629
5/9/20,West Virginia,54,1347
5/9/20,Wisconsin,55,9939
5/9/20,Wyoming,56,653
5/10/20,Alabama,1,9889
5/10/20,Alaska,2,378
5/10/20,Arizona,4,11119
5/10/20,Arkansas,5,4012
5/10/20,California,6,68051
5/10/20,Colorado,8,19595
5/10/20,Connecticut,9,33554
5/10/20,Delaware,10,6447
5/10/20,District of Columbia,11,6272
5/10/20,Florida,12,40588
5/10/20,Georgia,13,32267
5/10/20,Guam,66,1120
5/10/20,Hawaii,15,621
5/10/20,Idaho,16,2232
5/10/20,Illinois,17,77662
5/10/20,Indiana,18,24633
5/10/20,Iowa,19,11959
5/10/20,Kansas,20,7045
5/10/20,Kentucky,21,6486
5/10/20,Louisiana,22,31673
5/10/20,Maine,23,1436
5/10/20,Maryland,24,32693
5/10/20,Massachusetts,25,77793
5/10/20,Michigan,26,47116
5/10/20,Minnesota,27,11270
5/10/20,Mississippi,28,9501
5/10/20,Missouri,29,9906
5/10/20,Montana,30,458
5/10/20,Nebraska,31,8328
5/10/20,Nevada,32,6120
5/10/20,New Hampshire,33,3071
5/10/20,New Jersey,34,138532
5/10/20,New Mexico,35,4863
5/10/20,New York,36,340657
5/10/20,North Carolina,37,14783
5/10/20,North Dakota,38,1491
5/10/20,Northern Mariana Islands,69,16
5/10/20,Ohio,39,24086
5/10/20,Oklahoma,40,4589
5/10/20,Oregon,41,3228
5/10/20,Pennsylvania,42,60037
5/10/20,Puerto Rico,72,2198
5/10/20,Rhode Island,44,11274
5/10/20,South Carolina,45,7653
5/10/20,South Dakota,46,3517
5/10/20,Tennessee,47,15060
5/10/20,Texas,48,40037
5/10/20,Utah,49,6251
5/10/20,Vermont,50,926
5/10/20,Virgin Islands,78,69
5/10/20,Virginia,51,24081
5/10/20,Washington,53,17781
5/10/20,West Virginia,54,1362
5/10/20,Wisconsin,55,10219
5/10/20,Wyoming,56,662
5/11/20,Alabama,1,10164
5/11/20,Alaska,2,380
5/11/20,Arizona,4,11380
5/11/20,Arkansas,5,4043
5/11/20,California,6,69514
5/11/20,Colorado,8,19793
5/11/20,Connecticut,9,33765
5/11/20,Delaware,10,6565
5/11/20,District of Columbia,11,6389
5/11/20,Florida,12,40974
5/11/20,Georgia,13,32448
5/11/20,Guam,66,1120
5/11/20,Hawaii,15,623
5/11/20,Idaho,16,2261
5/11/20,Illinois,17,79123
5/11/20,Indiana,18,25134
5/11/20,Iowa,19,12373
5/11/20,Kansas,20,7161
5/11/20,Kentucky,21,6710
5/11/20,Louisiana,22,31881
5/11/20,Maine,23,1462
5/11/20,Maryland,24,33483
5/11/20,Massachusetts,25,78462
5/11/20,Michigan,26,47526
5/11/20,Minnesota,27,11798
5/11/20,Mississippi,28,9674
5/11/20,Missouri,29,10025
5/11/20,Montana,30,459
5/11/20,Nebraska,31,8575
5/11/20,Nevada,32,6152
5/11/20,New Hampshire,33,3160
5/11/20,New Jersey,34,139945
5/11/20,New Mexico,35,5069
5/11/20,New York,36,342267
5/11/20,North Carolina,37,15069
5/11/20,North Dakota,38,1518
5/11/20,Northern Mariana Islands,69,19
5/11/20,Ohio,39,24785
5/11/20,Oklahoma,40,4613
5/11/20,Oregon,41,3286
5/11/20,Pennsylvania,42,60557
5/11/20,Puerto Rico,72,2256
5/11/20,Rhode Island,44,11450
5/11/20,South Carolina,45,7792
5/11/20,South Dakota,46,3614
5/11/20,Tennessee,47,15423
5/11/20,Texas,48,40988
5/11/20,Utah,49,6364
5/11/20,Vermont,50,926
5/11/20,Virgin Islands,78,69
5/11/20,Virginia,51,25070
5/11/20,Washington,53,18172
5/11/20,West Virginia,54,1369
5/11/20,Wisconsin,55,10418
5/11/20,Wyoming,56,669
5/12/20,Alabama,1,10464
5/12/20,Alaska,2,383
5/12/20,Arizona,4,11736
5/12/20,Arkansas,5,4164
5/12/20,California,6,71150
5/12/20,Colorado,8,20103
5/12/20,Connecticut,9,34333
5/12/20,Delaware,10,6741
5/12/20,District of Columbia,11,6485
5/12/20,Florida,12,41915
5/12/20,Georgia,13,33311
5/12/20,Guam,66,1121
5/12/20,Hawaii,15,624
5/12/20,Idaho,16,2294
5/12/20,Illinois,17,83168
5/12/20,Indiana,18,25676
5/12/20,Iowa,19,12912
5/12/20,Kansas,20,7352
5/12/20,Kentucky,21,7003
5/12/20,Louisiana,22,32116
5/12/20,Maine,23,1477
5/12/20,Maryland,24,34174
5/12/20,Massachusetts,25,79332
5/12/20,Michigan,26,47946
5/12/20,Minnesota,27,12493
5/12/20,Mississippi,28,9908
5/12/20,Missouri,29,10124
5/12/20,Montana,30,461
5/12/20,Nebraska,31,8732
5/12/20,Nevada,32,6311
5/12/20,New Hampshire,33,3239
5/12/20,New Jersey,34,140743
5/12/20,New Mexico,35,5212
5/12/20,New York,36,343705
5/12/20,North Carolina,37,15402
5/12/20,North Dakota,38,1571
5/12/20,Northern Mariana Islands,69,19
5/12/20,Ohio,39,25257
5/12/20,Oklahoma,40,4731
5/12/20,Oregon,41,3359
5/12/20,Pennsylvania,42,61407
5/12/20,Puerto Rico,72,2299
5/12/20,Rhode Island,44,11614
5/12/20,South Carolina,45,7927
5/12/20,South Dakota,46,3663
5/12/20,Tennessee,47,15777
5/12/20,Texas,48,42348
5/12/20,Utah,49,6454
5/12/20,Vermont,50,927
5/12/20,Virgin Islands,78,69
5/12/20,Virginia,51,25800
5/12/20,Washington,53,18382
5/12/20,West Virginia,54,1378
5/12/20,Wisconsin,55,10617
5/12/20,Wyoming,56,675
5/13/20,Alabama,1,10700
5/13/20,Alaska,2,383
5/13/20,Arizona,4,12176
5/13/20,Arkansas,5,4236
5/13/20,California,6,73218
5/13/20,Colorado,8,20442
5/13/20,Connecticut,9,34855
5/13/20,Delaware,10,6952
5/13/20,District of Columbia,11,6584
5/13/20,Florida,12,42394
5/13/20,Georgia,13,33866
5/13/20,Guam,66,1121
5/13/20,Hawaii,15,627
5/13/20,Idaho,16,2325
5/13/20,Illinois,17,84874
5/13/20,Indiana,18,26044
5/13/20,Iowa,19,13289
5/13/20,Kansas,20,7552
5/13/20,Kentucky,21,7102
5/13/20,Louisiana,22,32728
5/13/20,Maine,23,1515
5/13/20,Maryland,24,34927
5/13/20,Massachusetts,25,80497
5/13/20,Michigan,26,48307
5/13/20,Minnesota,27,12916
5/13/20,Mississippi,28,10090
5/13/20,Missouri,29,10369
5/13/20,Montana,30,462
5/13/20,Nebraska,31,9072
5/13/20,Nevada,32,6482
5/13/20,New Hampshire,33,3299
5/13/20,New Jersey,34,141560
5/13/20,New Mexico,35,5364
5/13/20,New York,36,345828
5/13/20,North Carolina,37,15850
5/13/20,North Dakota,38,1647
5/13/20,Northern Mariana Islands,69,19
5/13/20,Ohio,39,25727
5/13/20,Oklahoma,40,4852
5/13/20,Oregon,41,3416
5/13/20,Pennsylvania,42,62194
5/13/20,Puerto Rico,72,2329
5/13/20,Rhode Island,44,11835
5/13/20,South Carolina,45,8030
5/13/20,South Dakota,46,3732
5/13/20,Tennessee,47,16261
5/13/20,Texas,48,43822
5/13/20,Utah,49,6624
5/13/20,Vermont,50,929
5/13/20,Virgin Islands,78,69
5/13/20,Virginia,51,26746
5/13/20,Washington,53,18492
5/13/20,West Virginia,54,1404
5/13/20,Wisconsin,55,10903
5/13/20,Wyoming,56,688
5/14/20,Alabama,1,11101
5/14/20,Alaska,2,387
5/14/20,Arizona,4,12674
5/14/20,Arkansas,5,4366
5/14/20,California,6,74947
5/14/20,Colorado,8,20813
5/14/20,Connecticut,9,35464
5/14/20,Delaware,10,7223
5/14/20,District of Columbia,11,6736
5/14/20,Florida,12,43202
5/14/20,Georgia,13,34422
5/14/20,Guam,66,1121
5/14/20,Hawaii,15,627
5/14/20,Idaho,16,2352
5/14/20,Illinois,17,88081
5/14/20,Indiana,18,26627
5/14/20,Iowa,19,13675
5/14/20,Kansas,20,7668
5/14/20,Kentucky,21,7397
5/14/20,Louisiana,22,33555
5/14/20,Maine,23,1565
5/14/20,Maryland,24,36021
5/14/20,Massachusetts,25,82182
5/14/20,Michigan,26,49489
5/14/20,Minnesota,27,13443
5/14/20,Mississippi,28,10483
5/14/20,Missouri,29,10490
5/14/20,Montana,30,462
5/14/20,Nebraska,31,9411
5/14/20,Nevada,32,6604
5/14/20,New Hampshire,33,3382
5/14/20,New Jersey,34,142704
5/14/20,New Mexico,35,5503
5/14/20,New York,36,348192
5/14/20,North Carolina,37,16593
5/14/20,North Dakota,38,1712
5/14/20,Northern Mariana Islands,69,19
5/14/20,Ohio,39,26363
5/14/20,Oklahoma,40,4962
5/14/20,Oregon,41,3479
5/14/20,Pennsylvania,42,63158
5/14/20,Puerto Rico,72,2427
5/14/20,Rhode Island,44,12016
5/14/20,South Carolina,45,8189
5/14/20,South Dakota,46,3792
5/14/20,Tennessee,47,16588
5/14/20,Texas,48,45169
5/14/20,Utah,49,6760
5/14/20,Vermont,50,932
5/14/20,Virgin Islands,78,69
5/14/20,Virginia,51,27813
5/14/20,Washington,53,18861
5/14/20,West Virginia,54,1434
5/14/20,Wisconsin,55,11280
5/14/20,Wyoming,56,701
5/15/20,Alabama,1,11373
5/15/20,Alaska,2,388
5/15/20,Arizona,4,13169
5/15/20,Arkansas,5,4463
5/15/20,California,6,77015
5/15/20,Colorado,8,21207
5/15/20,Connecticut,9,36085
5/15/20,Delaware,10,7373
5/15/20,District of Columbia,11,6871
5/15/20,Florida,12,44130
5/15/20,Georgia,13,35242
5/15/20,Guam,66,1123
5/15/20,Hawaii,15,628
5/15/20,Idaho,16,2389
5/15/20,Illinois,17,90528
5/15/20,Indiana,18,27281
5/15/20,Iowa,19,14049
5/15/20,Kansas,20,8006
5/15/20,Kentucky,21,7578
5/15/20,Louisiana,22,33903
5/15/20,Maine,23,1603
5/15/20,Maryland,24,37105
5/15/20,Massachusetts,25,83421
5/15/20,Michigan,26,49982
5/15/20,Minnesota,27,14249
5/15/20,Mississippi,28,10801
5/15/20,Missouri,29,10567
5/15/20,Montana,30,466
5/15/20,Nebraska,31,9766
5/15/20,Nevada,32,6733
5/15/20,New Hampshire,33,3464
5/15/20,New Jersey,34,143905
5/15/20,New Mexico,35,5662
5/15/20,New York,36,350951
5/15/20,North Carolina,37,17190
5/15/20,North Dakota,38,1761
5/15/20,Northern Mariana Islands,69,19
5/15/20,Ohio,39,26956
5/15/20,Oklahoma,40,5086
5/15/20,Oregon,41,3541
5/15/20,Pennsylvania,42,64178
5/15/20,Puerto Rico,72,2542
5/15/20,Rhode Island,44,12219
5/15/20,South Carolina,45,8407
5/15/20,South Dakota,46,3887
5/15/20,Tennessee,47,16917
5/15/20,Texas,48,46987
5/15/20,Utah,49,6930
5/15/20,Vermont,50,933
5/15/20,Virgin Islands,78,69
5/15/20,Virginia,51,28672
5/15/20,Washington,53,19131
5/15/20,West Virginia,54,1447
5/15/20,Wisconsin,55,11854
5/15/20,Wyoming,56,716
5/16/20,Alabama,1,11674
5/16/20,Alaska,2,392
5/16/20,Arizona,4,13631
5/16/20,Arkansas,5,4578
5/16/20,California,6,78933
5/16/20,Colorado,8,21604
5/16/20,Connecticut,9,36703
5/16/20,Delaware,10,7547
5/16/20,District of Columbia,11,7042
5/16/20,Florida,12,44803
5/16/20,Georgia,13,35655
5/16/20,Guam,66,1123
5/16/20,Hawaii,15,629
5/16/20,Idaho,16,2419
5/16/20,Illinois,17,92669
5/16/20,Indiana,18,27919
5/16/20,Iowa,19,14328
5/16/20,Kansas,20,8059
5/16/20,Kentucky,21,7773
5/16/20,Louisiana,22,34183
5/16/20,Maine,23,1648
5/16/20,Maryland,24,38083
5/16/20,Massachusetts,25,84933
5/16/20,Michigan,26,50416
5/16/20,Minnesota,27,14978
5/16/20,Mississippi,28,11123
5/16/20,Missouri,29,10794
5/16/20,Montana,30,468
5/16/20,Nebraska,31,10220
5/16/20,Nevada,32,6810
5/16/20,New Hampshire,33,3556
5/16/20,New Jersey,34,145089
5/16/20,New Mexico,35,5847
5/16/20,New York,36,353136
5/16/20,North Carolina,37,18009
5/16/20,North Dakota,38,1848
5/16/20,Northern Mariana Islands,69,21
5/16/20,Ohio,39,27476
5/16/20,Oklahoma,40,5237
5/16/20,Oregon,41,3612
5/16/20,Pennsylvania,42,65228
5/16/20,Puerto Rico,72,2589
5/16/20,Rhode Island,44,12434
5/16/20,South Carolina,45,8661
5/16/20,South Dakota,46,3959
5/16/20,Tennessee,47,17204
5/16/20,Texas,48,47866
5/16/20,Utah,49,7068
5/16/20,Vermont,50,934
5/16/20,Virgin Islands,78,69
5/16/20,Virginia,51,29683
5/16/20,Washington,53,19336
5/16/20,West Virginia,54,1470
5/16/20,Wisconsin,55,12368
5/16/20,Wyoming,56,741
5/17/20,Alabama,1,11771
5/17/20,Alaska,2,396
5/17/20,Arizona,4,13937
5/17/20,Arkansas,5,4759
5/17/20,California,6,80366
5/17/20,Colorado,8,21909
5/17/20,Connecticut,9,37419
5/17/20,Delaware,10,7670
5/17/20,District of Columbia,11,7123
5/17/20,Florida,12,45580
5/17/20,Georgia,13,35954
5/17/20,Guam,66,1123
5/17/20,Hawaii,15,630
5/17/20,Idaho,16,2421
5/17/20,Illinois,17,94360
5/17/20,Indiana,18,28419
5/17/20,Iowa,19,14651
5/17/20,Kansas,20,8066
5/17/20,Kentucky,21,7793
5/17/20,Louisiana,22,34498
5/17/20,Maine,23,1687
5/17/20,Maryland,24,38920
5/17/20,Massachusetts,25,86010
5/17/20,Michigan,26,51054
5/17/20,Minnesota,27,15677
5/17/20,Mississippi,28,11296
5/17/20,Missouri,29,11069
5/17/20,Montana,30,468
5/17/20,Nebraska,31,10348
5/17/20,Nevada,32,6935
5/17/20,New Hampshire,33,3596
5/17/20,New Jersey,34,146334
5/17/20,New Mexico,35,5938
5/17/20,New York,36,355037
5/17/20,North Carolina,37,18537
5/17/20,North Dakota,38,1900
5/17/20,Northern Mariana Islands,69,21
5/17/20,Ohio,39,27925
5/17/20,Oklahoma,40,5310
5/17/20,Oregon,41,3623
5/17/20,Pennsylvania,42,65745
5/17/20,Puerto Rico,72,2646
5/17/20,Rhode Island,44,12674
5/17/20,South Carolina,45,8816
5/17/20,South Dakota,46,3987
5/17/20,Tennessee,47,17391
5/17/20,Texas,48,48828
5/17/20,Utah,49,7238
5/17/20,Vermont,50,940
5/17/20,Virgin Islands,78,69
5/17/20,Virginia,51,30388
5/17/20,Washington,53,19514
5/17/20,West Virginia,54,1492
5/17/20,Wisconsin,55,12571
5/17/20,Wyoming,56,754
5/18/20,Alabama,1,12086
5/18/20,Alaska,2,399
5/18/20,Arizona,4,14170
5/18/20,Arkansas,5,4813
5/18/20,California,6,81943
5/18/20,Colorado,8,22174
5/18/20,Connecticut,9,38116
5/18/20,Delaware,10,7869
5/18/20,District of Columbia,11,7270
5/18/20,Florida,12,46434
5/18/20,Georgia,13,36634
5/18/20,Guam,66,1123
5/18/20,Hawaii,15,630
5/18/20,Idaho,16,2455
5/18/20,Illinois,17,96778
5/18/20,Indiana,18,28897
5/18/20,Iowa,19,14955
5/18/20,Kansas,20,8439
5/18/20,Kentucky,21,8041
5/18/20,Louisiana,22,34832
5/18/20,Maine,23,1713
5/18/20,Maryland,24,39882
5/18/20,Massachusetts,25,87052
5/18/20,Michigan,26,51853
5/18/20,Minnesota,27,16381
5/18/20,Mississippi,28,11432
5/18/20,Missouri,29,11225
5/18/20,Montana,30,470
5/18/20,Nebraska,31,10625
5/18/20,Nevada,32,7059
5/18/20,New Hampshire,33,3652
5/18/20,New Jersey,34,148039
5/18/20,New Mexico,35,6096
5/18/20,New York,36,356278
5/18/20,North Carolina,37,19121
5/18/20,North Dakota,38,1931
5/18/20,Northern Mariana Islands,69,21
5/18/20,Ohio,39,28455
5/18/20,Oklahoma,40,5398
5/18/20,Oregon,41,3687
5/18/20,Pennsylvania,42,66676
5/18/20,Puerto Rico,72,2710
5/18/20,Rhode Island,44,12795
5/18/20,South Carolina,45,8942
5/18/20,South Dakota,46,4027
5/18/20,Tennessee,47,17767
5/18/20,Texas,48,49788
5/18/20,Utah,49,7384
5/18/20,Vermont,50,940
5/18/20,Virgin Islands,78,69
5/18/20,Virginia,51,31140
5/18/20,Washington,53,19756
5/18/20,West Virginia,54,1502
5/18/20,Wisconsin,55,12722
5/18/20,Wyoming,56,766
5/19/20,Alabama,1,12376
5/19/20,Alaska,2,399
5/19/20,Arizona,4,14566
5/19/20,Arkansas,5,4923
5/19/20,California,6,83981
5/19/20,Colorado,8,22454
5/19/20,Connecticut,9,38430
5/19/20,Delaware,10,8037
5/19/20,District of Columbia,11,7434
5/19/20,Florida,12,46936
5/19/20,Georgia,13,37214
5/19/20,Guam,66,1123
5/19/20,Hawaii,15,631
5/19/20,Idaho,16,2476
5/19/20,Illinois,17,98298
5/19/20,Indiana,18,29402
5/19/20,Iowa,19,15296
5/19/20,Kansas,20,8488
5/19/20,Kentucky,21,8205
5/19/20,Louisiana,22,35161
5/19/20,Maine,23,1741
5/19/20,Maryland,24,41664
5/19/20,Massachusetts,25,87925
5/19/20,Michigan,26,52337
5/19/20,Minnesota,27,17038
5/19/20,Mississippi,28,11704
5/19/20,Missouri,29,11369
5/19/20,Montana,30,471
5/19/20,Nebraska,31,10846
5/19/20,Nevada,32,7169
5/19/20,New Hampshire,33,3721
5/19/20,New Jersey,34,149013
5/19/20,New Mexico,35,6192
5/19/20,New York,36,357757
5/19/20,North Carolina,37,19762
5/19/20,North Dakota,38,1994
5/19/20,Northern Mariana Islands,69,21
5/19/20,Ohio,39,28953
5/19/20,Oklahoma,40,5489
5/19/20,Oregon,41,3726
5/19/20,Pennsylvania,42,67404
5/19/20,Puerto Rico,72,2805
5/19/20,Rhode Island,44,12951
5/19/20,South Carolina,45,9056
5/19/20,South Dakota,46,4085
5/19/20,Tennessee,47,18301
5/19/20,Texas,48,51080
5/19/20,Utah,49,7530
5/19/20,Vermont,50,944
5/19/20,Virgin Islands,78,69
5/19/20,Virginia,51,32145
5/19/20,Washington,53,19988
5/19/20,West Virginia,54,1514
5/19/20,Wisconsin,55,13001
5/19/20,Wyoming,56,776
5/20/20,Alabama,1,13052
5/20/20,Alaska,2,402
5/20/20,Arizona,4,14897
5/20/20,Arkansas,5,5003
5/20/20,California,6,86125
5/20/20,Colorado,8,22769
5/20/20,Connecticut,9,39017
5/20/20,Delaware,10,8194
5/20/20,District of Columbia,11,7551
5/20/20,Florida,12,47463
5/20/20,Georgia,13,38162
5/20/20,Guam,66,1134
5/20/20,Hawaii,15,633
5/20/20,Idaho,16,2506
5/20/20,Illinois,17,100713
5/20/20,Indiana,18,29986
5/20/20,Iowa,19,15868
5/20/20,Kansas,20,8661
5/20/20,Kentucky,21,8336
5/20/20,Louisiana,22,35439
5/20/20,Maine,23,1819
5/20/20,Maryland,24,42442
5/20/20,Massachusetts,25,88970
5/20/20,Michigan,26,52988
5/20/20,Minnesota,27,17679
5/20/20,Mississippi,28,11967
5/20/20,Missouri,29,11510
5/20/20,Montana,30,478
5/20/20,Nebraska,31,11119
5/20/20,Nevada,32,7301
5/20/20,New Hampshire,33,3868
5/20/20,New Jersey,34,150399
5/20/20,New Mexico,35,6338
5/20/20,New York,36,359235
5/20/20,North Carolina,37,20221
5/20/20,North Dakota,38,2095
5/20/20,Northern Mariana Islands,69,21
5/20/20,Ohio,39,29437
5/20/20,Oklahoma,40,5532
5/20/20,Oregon,41,3801
5/20/20,Pennsylvania,42,68151
5/20/20,Puerto Rico,72,2866
5/20/20,Rhode Island,44,13356
5/20/20,South Carolina,45,9175
5/20/20,South Dakota,46,4177
5/20/20,Tennessee,47,18534
5/20/20,Texas,48,52369
5/20/20,Utah,49,7717
5/20/20,Vermont,50,944
5/20/20,Virgin Islands,78,69
5/20/20,Virginia,51,32908
5/20/20,Washington,53,20110
